[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 189, 251, 251, 253, 251, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 64, 223, 244, 251, 251, 211, 213, 251, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 181, 251, 253, 251, 251, 251, 94, 96, 251, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 253, 253, 253, 255, 253, 253, 253, 95, 96, 253, 253, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 236, 251, 243, 220, 233, 251, 251, 243, 82, 96, 251, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 80, 253, 251, 251, 188, 0, 96, 251, 251, 109, 0, 96, 251, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 96, 240, 253, 243, 188, 42, 0, 96, 204, 109, 4, 0, 12, 197, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 221, 251, 253, 121, 0, 0, 0, 36, 23, 0, 0, 0, 0, 190, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 48, 234, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 253, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 44, 221, 251, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 197, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 190, 251, 251, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 251, 251, 31, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 190, 251, 251, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 234, 251, 219, 23, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 190, 251, 251, 94, 0, 0, 0, 0, 0, 0, 0, 0, 40, 217, 253, 231, 47, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 191, 253, 253, 253, 0, 0, 0, 0, 0, 0, 12, 174, 253, 253, 219, 39, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 67, 236, 251, 251, 191, 190, 111, 72, 190, 191, 197, 251, 243, 121, 39, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 63, 236, 251, 253, 251, 251, 251, 251, 253, 251, 188, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 27, 129, 253, 251, 251, 251, 251, 229, 168, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 212, 251, 211, 94, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 255, 253, 253, 253, 124, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 251, 251, 251, 251, 145, 62, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 217, 241, 253, 251, 251, 251, 251, 253, 107, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 251, 251, 253, 251, 251, 251, 251, 253, 107, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 251, 251, 253, 251, 96, 148, 251, 253, 107, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 253, 253, 253, 253, 130, 0, 0, 110, 253, 255, 108, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 251, 251, 251, 251, 0, 0, 0, 109, 251, 253, 107, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 251, 251, 251, 225, 0, 0, 6, 129, 251, 253, 107, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 251, 251, 251, 71, 0, 0, 115, 251, 251, 253, 107, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 251, 251, 173, 20, 0, 0, 217, 251, 251, 253, 107, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 255, 253, 216, 0, 0, 0, 0, 218, 253, 253, 182, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 63, 221, 253, 251, 215, 0, 0, 0, 84, 236, 251, 251, 77, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 109, 251, 253, 251, 215, 0, 0, 11, 160, 251, 251, 96, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 109, 251, 253, 251, 137, 0, 0, 150, 251, 251, 251, 71, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 109, 251, 253, 251, 35, 0, 130, 253, 251, 251, 173, 20, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 110, 253, 255, 253, 98, 150, 253, 255, 253, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 109, 251, 253, 251, 251, 251, 251, 253, 251, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 93, 241, 253, 251, 251, 251, 251, 216, 112, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 253, 251, 251, 251, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 251, 225, 71, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 253, 227, 73, 21, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 251, 251, 251, 174, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 166, 228, 251, 251, 251, 122, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 220, 253, 251, 251, 251, 251, 79, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 231, 253, 251, 251, 251, 251, 232, 77, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 253, 255, 253, 253, 253, 253, 255, 108, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 251, 251, 251, 253, 168, 107, 169, 251, 253, 189, 20, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 89, 236, 251, 235, 215, 164, 15, 6, 129, 251, 253, 251, 35, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 47, 211, 253, 251, 251, 142, 0, 0, 0, 37, 251, 251, 253, 251, 35, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 109, 251, 253, 251, 251, 142, 0, 0, 0, 11, 148, 251, 253, 251, 164, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 11, 150, 253, 255, 211, 25, 0, 0, 0, 0, 11, 150, 253, 255, 211, 25, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 140, 251, 251, 253, 107, 0, 0, 0, 0, 0, 37, 251, 251, 211, 46, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 190, 251, 251, 253, 128, 5, 0, 0, 0, 0, 37, 251, 251, 51, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 115, 251, 251, 253, 188, 20, 0, 0, 32, 109, 129, 251, 173, 103, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 217, 251, 251, 201, 30, 0, 0, 0, 73, 251, 251, 251, 71, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 166, 253, 253, 255, 149, 73, 150, 253, 255, 253, 253, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 140, 251, 251, 253, 251, 251, 251, 251, 253, 251, 230, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 190, 251, 251, 253, 251, 251, 251, 251, 242, 215, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 21, 189, 251, 253, 251, 251, 251, 173, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 31, 200, 253, 251, 96, 71, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 105, 254, 254, 254, 254, 255, 239, 41, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 118, 222, 254, 253, 253, 253, 253, 253, 253, 211, 54, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 200, 253, 253, 254, 253, 253, 253, 253, 253, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 16, 160, 236, 253, 253, 253, 254, 253, 253, 246, 229, 253, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 253, 253, 253, 254, 253, 253, 213, 99, 253, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 25, 194, 253, 253, 253, 253, 131, 97, 169, 253, 93, 99, 253, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 206, 253, 253, 251, 233, 127, 9, 0, 18, 38, 3, 15, 171, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 55, 240, 253, 253, 233, 0, 0, 0, 0, 0, 0, 0, 31, 186, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 176, 253, 253, 253, 127, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 176, 253, 253, 131, 9, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 119, 254, 254, 232, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 254, 254, 117, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 118, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 118, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 253, 253, 116, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 46, 222, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 7, 116, 246, 253, 180, 9, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 118, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 253, 174, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 118, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 110, 246, 253, 253, 240, 67, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 118, 253, 253, 238, 215, 49, 20, 20, 20, 66, 215, 241, 253, 245, 233, 64, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 82, 229, 253, 253, 253, 253, 253, 253, 253, 254, 253, 253, 240, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 176, 253, 253, 253, 253, 253, 253, 253, 254, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 40, 239, 253, 253, 253, 253, 253, 253, 254, 161, 57, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 105, 220, 254, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 166, 233, 253, 253, 253, 236, 209, 209, 209, 77, 18, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 253, 253, 253, 253, 253, 254, 253, 253, 253, 253, 172, 8, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 57, 238, 253, 253, 253, 253, 253, 254, 253, 253, 253, 253, 253, 119, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 14, 238, 253, 253, 253, 253, 253, 253, 179, 196, 253, 253, 253, 253, 238, 12, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 33, 253, 253, 253, 253, 253, 248, 134, 0, 18, 83, 237, 253, 253, 253, 14, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 164, 253, 253, 253, 253, 253, 128, 0, 0, 0, 0, 57, 119, 214, 253, 94, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 57, 248, 253, 253, 253, 126, 14, 4, 0, 0, 0, 0, 0, 0, 179, 253, 248, 56, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 175, 253, 253, 240, 190, 28, 0, 0, 0, 0, 0, 0, 0, 0, 179, 253, 253, 173, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 209, 253, 253, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 253, 253, 208, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 211, 254, 254, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 255, 209, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 209, 253, 253, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 208, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 209, 253, 253, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 142, 253, 208, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 209, 253, 253, 214, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 253, 253, 208, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 165, 253, 253, 253, 215, 36, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 164, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 18, 172, 253, 253, 253, 214, 127, 7, 0, 0, 0, 0, 0, 72, 232, 253, 171, 17, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 8, 182, 253, 253, 253, 253, 162, 56, 0, 0, 0, 64, 240, 253, 253, 14, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 7, 173, 253, 253, 253, 253, 245, 241, 239, 239, 246, 253, 225, 14, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 59, 138, 224, 253, 253, 254, 253, 253, 253, 240, 96, 0, 0, 0, 0, 0, 0, 0]
